"row_id","old_young_p_value","old_young_fold_change","old_young_fold_change_log2","old_young_p_value_minus_log10","feature_id","row_ID","row_mz_full","row_rt_full","id_sirius","rank_sirius","formulaRank_sirius","X.adducts_sirius","X.predictedFPs_sirius","ConfidenceScore_sirius","CSI.FingerIDScore_sirius","ZodiacScore_sirius","SiriusScore_sirius","molecularFormula_sirius","adduct_sirius","InChIkey2D_sirius","InChI_sirius","name_sirius","smiles_sirius","xlogp_sirius","pubchemids_sirius","links_sirius","dbflags_sirius","ionMass_sirius","retentionTimeInSeconds_sirius","molecularFormula_canopus","adduct_canopus","NPC.pathway_canopus","NPC.pathway.Probability_canopus","NPC.superclass_canopus","NPC.superclass.Probability_canopus","NPC.class_canopus","NPC.class.Probability_canopus","ClassyFire.most.specific.class_canopus","ClassyFire.most.specific.class.Probability_canopus","ClassyFire.level.5_canopus","ClassyFire.level.5.Probability_canopus","ClassyFire.subclass_canopus","ClassyFire.subclass.Probability_canopus","ClassyFire.class_canopus","ClassyFire.class.Probability_canopus","ClassyFire.superclass_canopus","ClassyFire.superclass.probability_canopus","ClassyFire.all.classifications_canopus","...1_metannot","rank_spec_metannot","msms_score_metannot","libname_metannot","structure_wikidata_metannot","structure_inchikey_metannot","structure_inchi_metannot","structure_smiles_metannot","structure_molecular_formula_metannot","adduct_metannot","structure_exact_mass_metannot","structure_nameTraditional_metannot","short_inchikey_metannot","structure_taxonomy_npclassifier_01pathway_metannot","structure_taxonomy_npclassifier_02superclass_metannot","structure_taxonomy_npclassifier_03class_metannot","organism_wikidata_metannot","organism_name_metannot","organism_taxonomy_ottid_metannot","organism_taxonomy_01domain_metannot","organism_taxonomy_02kingdom_metannot","organism_taxonomy_03phylum_metannot","organism_taxonomy_04class_metannot","organism_taxonomy_05order_metannot","organism_taxonomy_06family_metannot","organism_taxonomy_07tribe_metannot","organism_taxonomy_08genus_metannot","organism_taxonomy_09species_metannot","organism_taxonomy_10varietas_metannot","matched_domain_metannot","matched_kingdom_metannot","matched_phylum_metannot","matched_class_metannot","matched_order_metannot","matched_family_metannot","matched_tribe_metannot","matched_genus_metannot","matched_species_metannot","score_taxo_metannot","score_max_consistency_metannot","final_score_metannot","rank_final_metannot","component_id_metannot","structure_taxonomy_npclassifier_01pathway_consensus_metannot","freq_structure_taxonomy_npclassifier_01pathway_metannot","structure_taxonomy_npclassifier_02superclass_consensus_metannot","freq_structure_taxonomy_npclassifier_02superclass_metannot","structure_taxonomy_npclassifier_03class_consensus_metannot","freq_structure_taxonomy_npclassifier_03class_metannot"
"77","1624_124.05_1_peak",0.970195745834561,8.41923994525084,3.0736899985279,0.0131406340231131,1624,"1624_124.05_1_peak",124.05,1,"250_mapp_batch_00037_sirius_1624",122,2,1,3,"0.4421929923808249",-46.3902066168923,"N/A",8.1863263292017,"C5H11N","[M + K]+","NQRYJNQNLNOLGT","InChI=1S/C5H11N/c1-2-4-6-5-3-1/h6H,1-5H2","Cypentil","C1CCNCC1",0.97253263,"8082;637969;12196055;12196058;12196059;18392121;18437389;20676254;16212919;20279291;59014510;57608026;57608029;57628370;59208953;58326059;91506631;91546557;123590470;123674689;129811867;129849739","HMDB:(34301);PubChem class - food;SuperNatural:(SN00250536 SN00156117);ZINC bio:(ZINC01529277);additional;HSDB:(110-89-4);MeSH:(8082);Plantcyc:(PIPERIDINE);PubMed;NORMAN:(NS00009032);COCONUT:(CNP0153358 CNP0319767);Natural Products:(UNPD17844);PubChem:(8082 637969 12196055 12196058 12196059 18392121 18437389 20676254 16212919 20279291 59014510 57608026 57608029 57628370 59208953 58326059 91506631 91546557 123590470 123674689 129811867 129849739);CHEBI:(18049 589779);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C01746);PubChem class - safety and toxic;YMDB:(1338);Biocyc:(PIPERIDINE)",17402145646,124.052616119385,57.3396744,"C5H11N","[M + K]+","Alkaloids",0.833310067653656,"Fatty acyls",0.385293692350388,"Acetate-derived alkaloids",0.610353827476501,"Dialkylamines",0.585290789604187,"Secondary amines",0.59653514623642,"Amines",0.966409027576446,"Organonitrogen compounds",0.999466240406036,"Organic nitrogen compounds",0.999890804290772,"Organic compounds; Organonitrogen compounds; Dialkylamines; Amines; Primary amines; Secondary amines; Organic cations; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","163_294.94_5.8_peak",0.892726264011597,1.90665268192942,0.931042064577058,0.0492816880921403,163,"163_294.94_5.8_peak",294.94,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","1639_548.33_2.3_peak",0.814607079918619,1.51332730893284,0.597724053585773,0.08905181969045,1639,"1639_548.33_2.3_peak",548.33,2.3,"169_mapp_batch_00037_sirius_1639",23,4,1,4,"0.939325401179544",-102.389386462817,"N/A",29.8744603808689,"C25H52NO8P","[M + Na]+","SMWFVCLVHXVRSK","InChI=1S/C25H52NO8P/c1-3-5-7-9-11-13-15-17-25(27)31-21-24(22-34-35(28,29)33-20-18-26)32-23-30-19-16-14-12-10-8-6-4-2/h24H,3-23,26H2,1-2H3,(H,28,29)","null","CCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OCOCCCCCCCCC",3.5999999,"42627610","PubChem:(42627610);PubChem class - bio and metabolites",16777218,548.334350585938,139.833978,"C25H52NO8P","[M + Na]+","Fatty acids",0.999032139778137,"Glycerophospholipids",0.999883055686951,"Glycerophosphocholines",0.981150925159454,"1-acyl-sn-glycero-3-phosphocholines",0.947525084018707,"Lysophosphatidylcholines",0.820213496685028,"Glycerophosphocholines",0.989898979663849,"Glycerophospholipids",0.986746370792389,"Lipids and lipid-like molecules",0.996679782867432,"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","164_207.21_2.1_peak",0.932069322001123,4.85272989731151,2.27879656200739,0.0305517860977652,164,"164_207.21_2.1_peak",207.21,2.1,"151_mapp_batch_00037_sirius_164",332,1,1,1,"0.08164064126237101",-98.4484919994913,"N/A",17.4725169985626,"C10H23NO2","[M + H3N + H]+","CEPQYWFGSICCKK","InChI=1S/C10H23NO2/c1-9(2)12-7-5-11-6-8-13-10(3)4/h9-11H,5-8H2,1-4H3","Bis(2-isopropoxyethyl)amine","CC(C)OCCNCCOC(C)C",1.10000002,"22450263","PubChem:(22450263);PubChem class - safety and toxic",67108866,207.206726074219,123.357552,"C10H23NO2","[M + H3N + H]+","Alkaloids",0.44939449429512,"Fatty acyls",0.540734648704529,"Fatty alcohols",0.634142696857452,"1,2-aminoalcohols",0.926290810108185,"Alkanolamines",0.960555613040924,"Amines",0.999846577644348,"Organonitrogen compounds",0.999993920326233,"Organic nitrogen compounds",0.999993801116943,"Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Organic cations; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","1644_496.22_2.8_peak",0.176619117329835,0.327939962706806,-1.60849637587693,0.752962289991156,1644,"1644_496.22_2.8_peak",496.22,2.8,"174_mapp_batch_00037_sirius_1644",50,1,1,3,"0.7765286186008374",-236.689157222703,"N/A",25.8692119153424,"C24H40ClNO5","[M + K]+","YLHIQMKJWXSOGP","InChI=1S/C24H40ClNO5/c1-5-6-7-8-10-13-22(30-3)14-11-9-12-15-23(28)26(2)19-20(18-25)16-21(27)17-24(29)31-4/h9,11,18,22H,5-8,10,12-17,19H2,1-4H3","Malyngamide P","CCCCCCCC(CC=CCCC(=O)N(C)CC(=CCl)CC(=O)CC(=O)OC)OC",5,"10813740;44558911","COCONUT:(CNP0160683);KNApSAcK:(46815);Natural Products:(UNPD19276);PubChem:(10813740 44558911);SuperNatural:(SN00325766);MeSH:(10813740 44558911);PubMed",3178582,496.222747802734,169.138218,"C24H40ClNO5","[M + K]+","Amino acids and Peptides",0.634264051914215,"Oligopeptides",0.869029700756073,"Lipopeptides",0.871599853038788,"N-acyl amines",0.965313911437988,"N-acyl amines",0.965313911437988,"Fatty amides",0.977529406547546,"Fatty Acyls",0.954975724220276,"Lipids and lipid-like molecules",0.958216190338135,"Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Dialkyl ethers; Cyclic alcohols and derivatives; Organochlorides; Monoterpenoids; Secondary alcohols; Secondary carboxylic acid amides; Tertiary alcohols; Carbonyl compounds; Vinyl chlorides; Vinyl halides; Cyclic ketones; Haloalkenes; Chloroalkenes; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","165_148.1_3.9_peak",0.0729867432246909,NA,NA,1.13675601477261,165,"165_148.1_3.9_peak",148.1,3.9,"40_mapp_batch_00037_sirius_165",232,1,1,1,"0.2414622507564012",-97.8514568708408,"N/A",73.8928785628156,"C6H13NO3","[M + H]+","CSSWCWIUAZSBHV","InChI=1S/C6H13NO3/c1-6(10)7(2-4-8)3-5-9/h8-9H,2-5H2,1H3","null","CC(=O)N(CCO)CCO",-1.60000002,"9793833","PubChem:(9793833);PubChem class - safety and toxic",67108866,148.096878051758,236.854764,"C6H13NO3","[M + H]+","Alkaloids",0.557673811912537,"Lysine alkaloids",0.466702401638031,"Aminoacids",0.389754116535187,"Morpholines",0.677543640136719,NA,NA,"Morpholines",0.677543640136719,"Oxazinanes",0.497453212738037,"Organoheterocyclic compounds",0.791509389877319,"Organic compounds; Organoheterocyclic compounds; Alpha-amino ketones; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Morpholines; 1,2-aminoalcohols; Dialkylamines; Trialkylamines; Amines; Secondary amines; Tertiary amines; Alkanolamines; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",20,1,0.67262167,"ISDB","http://www.wikidata.org/entity/Q21086897","YZNNBIPIQWYLDM-HSUXUTPPSA-N","InChI=1S/C6H13NO3/c8-3-4-6(10)5(9)1-2-7-4/h4-10H,1-3H2/t4-,5-,6-/m1/s1","OC[C@H]1NCC[C@@H](O)[C@@H]1O","C6H13NO3","nan",147.089543276,"Fagomine","YZNNBIPIQWYLDM","Carbohydrates","Aminosugars and aminoglycosides","Aminosugars","http://www.wikidata.org/entity/Q91703","Caenorhabditis elegans",395048,"['Eukaryota']","['Metazoa']","['Nematoda']","['Chromadorea']","['Rhabditida']","['Rhabditidae']","['Unknown']","['Caenorhabditis']","['Caenorhabditis elegans']",NA,"['Eukaryota']","['Metazoa']","nan","nan","nan","nan",NA,"nan","nan",2,0,4.69048666954041,1,-1,"nan",NA,"nan",NA,"nan",NA
"83","166_244.09_4.6_peak",0.900535674421908,0.732641667196558,-0.448820341768247,0.0454990780718807,166,"166_244.09_4.6_peak",244.09,4.6,"98_mapp_batch_00037_sirius_166",25,1,1,2,"0.9299171414007951",-0.736283103111335,"N/A",13.8957820478548,"C9H13N3O5","[M + H]+","UHDGCWIWMRVCDJ","InChI=1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16)","cytidine","C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O",-2.17537189,"596;6175;6253;114682;638040;122948;160696;1265901;3013211;453552;5702244;5246479;6551012;6476646;6479885;6480064;6603781;10586353;6713582;12153975;12358851;10944747;11032279;11791524;11311100;11425092;16760387;16212026;21725490;21868284;23277867;25085165;24729357;24848249;45109772;44264135;44307610;44356841;46705294;49849608;54353063;57369276;60138999;58519508;57764456;57807005;59713247;58899188;59476533;58460874;66800112;68199635;69371707;71230474;71315149;70994952;90089493;91142034;89495334;90472732;91278098;101008162;101638449;100935585;102601364;102602088;117732781;121596077;121486971;121487027;121487034;121487038;123214154;123837539;122468509;129849649;139591931;139025111;139025281;139267828;139267847;139267848","HMDB:(89 15122);SuperNatural:(SN00003318 SN00001951 SN00006318 SN00236209 SN00003476 SN00235277 SN00313106);ZINC bio:(ZINC01078621 ZINC02583632 ZINC03795098 ZINC03830623 ZINC03830624 ZINC03830625 ZINC03830626 ZINC03978018 ZINC12336757);additional;HSDB:(147-94-4);MeSH:(596 6175 6253 114682 160696 12358851);Plantcyc:(CYTIDINE);PubMed;NORMAN:(NS00005949);COCONUT:(CNP0203298);KNApSAcK:(42440);Natural Products:(UNPD98164 UNPD104015 UNPD113506 UNPD31843 UNPD35065);PubChem:(596 6175 6253 114682 638040 122948 160696 1265901 3013211 453552 5702244 5246479 6551012 6476646 6479885 6480064 6603781 10586353 6713582 12153975 12358851 10944747 11032279 11791524 11311100 11425092 16760387 16212026 21725490 21868284 23277867 25085165 24729357 24848249 45109772 44264135 44307610 44356841 46705294 49849608 54353063 57369276 60138999 58519508 57764456 57807005 59713247 58899188 59476533 58460874 66800112 68199635 69371707 71230474 71315149 70994952 90089493 91142034 89495334 90472732 91278098 101008162 101638449 100935585 102601364 102602088 117732781 121596077 121486971 121487027 121487034 121487038 123214154 123837539 122468509 129849649 139591931 139025111 139025281 139267828 139267847 139267848);CHEBI:(28680 17562);PubChem class - bio and metabolites;KEGG:(C02961 C00475);PubChem class - safety and toxic;YMDB:(51);Training Set;PubChem class - drug;Biocyc:(CPD-15099 CYTIDINE SMA-0000271)",121629566,244.09294128418,274.833726,"C9H13N3O5","[M + H]+","Carbohydrates",0.99987804889679,"Nucleosides",0.999710261821747,"Pyrimidine nucleos(t)ides",0.999902009963989,"Pyrimidine nucleosides",0.999806344509125,NA,NA,NA,NA,"Pyrimidine nucleosides",0.999806344509125,"Nucleosides, nucleotides, and analogues",0.988878309726715,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Pyrimidine nucleosides; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Glycosyl compounds; Hydropyrimidines; Glycosylamines; Amines; Primary amines; Tetrahydrofurans; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","1661_148.05_6.8_peak",0.54840547901833,0.665619801257174,-0.587229742612373,0.260898214904516,1661,"1661_148.05_6.8_peak",148.05,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","168_372.31_0.6_peak",0.107681353112434,1.8938509546875,0.92132279575125,0.967859495787525,168,"168_372.31_0.6_peak",372.31,0.6,"42_mapp_batch_00037_sirius_168",14,1,1,1,"0.9773462052600962",-0.663096400275228,"N/A",43.098184248649,"C21H41NO4","[M + H]+","PSHXNVGSVNEJBD","InChI=1S/C21H41NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-21(25)26-19(17-20(23)24)18-22(2,3)4/h19H,5-18H2,1-4H3/p+1","Tocris-0567","CCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C",6,"3413344;6426854;6604733;45934173;53477791;71309713;94865748;119025802;129316449;129316450","HMDB:(5066);SuperNatural:(SN00035085 SN00014201);ZINC bio:(ZINC08036006 ZINC60292260);additional;MeSH:(3413344 6426854);PubMed;COCONUT:(CNP0347553);PubChem:(3413344 6426854 6604733 45934173 53477791 71309713 94865748 119025802 129316449 129316450);CHEBI:(84634 73061);PubChem class - bio and metabolites;YMDB:(1531);Training Set;Biocyc:(CPD-19740)",20539502,372.310882568359,38.846238,"C21H41NO4","[M + H]+","Fatty acids",0.996569037437439,"Fatty esters",0.998145699501038,"Fatty acyl carnitines",0.944724023342133,"Acyl carnitines",0.701572954654694,"Acyl carnitines",0.701572954654694,"Fatty acid esters",0.999699831008911,"Fatty Acyls",0.999791920185089,"Lipids and lipid-like molecules",0.999564230442047,"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Acyl carnitines; Carboxylic acid salts; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Amines; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",21,1,0.9698191,"ISDB","http://www.wikidata.org/entity/Q27157950","PSHXNVGSVNEJBD-LJQANCHMSA-N","InChI=1S/C21H41NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-21(25)26-19(17-20(23)24)18-22(2,3)4/h19H,5-18H2,1-4H3/t19-/m1/s1","CCCCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C","C21H41NO4","nan",371.303558792,"Tetradecanoylcarnitine","PSHXNVGSVNEJBD","Fatty acids","Fatty esters","Fatty acyl carnitines","http://www.wikidata.org/entity/Q15978631","Homo sapiens",770315,"['Eukaryota']","['Metazoa']","['Chordata']","['Mammalia']","['Primates']","['Hominidae']","['Unknown']","['Homo']","['Homo sapiens']",NA,"['Eukaryota']","['Metazoa']","['Chordata']","['Mammalia']","nan","nan",NA,"nan","nan",4,3,9.37927651405334,1,14,"Fatty acids",0.6,"Fatty esters",0.5,"Fatty acyl carnitines",0.5
"86","1684_392.26_1.2_peak",0.331425236517565,2.98844125316774,1.57939318251704,0.479614425116952,1684,"1684_392.26_1.2_peak",392.26,1.2,"205_mapp_batch_00037_sirius_1684",307,1,1,1,"0.11717665779785116",-321.761224787977,"N/A",152.973788820367,"C20H33N5O3","[M + H]+","IFNFNAHPDTVJCC","InChI=1S/C20H33N5O3/c1-6-25(7-2)20(28)15-9-8-10-16(13-23(4)18(26)12-15)21-19(27)17-11-14(3)24(5)22-17/h11,15-16H,6-10,12-13H2,1-5H3,(H,21,27)","null","CCN(CC)C(=O)C1CCCC(CN(C(=O)C1)C)NC(=O)C2=NN(C(=C2)C)C",0.800000012,"75411676","PubChem:(75411676);COCONUT:(CNP0014448)",2097154,392.264587402344,74.273412,"C20H33N5O3","[M + H]+","Alkaloids",0.783398926258087,"Pseudoalkaloids",0.11795674264431,"Simple amide alkaloids",0.150027811527252,"Diazines",0.583058774471283,NA,NA,NA,NA,"Diazines",0.583058774471283,"Organoheterocyclic compounds",0.987874209880829,"Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Diazines; Carbonyl compounds; Amines; Carboximidamides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","169_397.2_0.6_peak",0.454525568189111,1.69345125113341,0.759966457006056,0.342441681614466,169,"169_397.2_0.6_peak",397.2,0.6,"21_mapp_batch_00037_sirius_169",65,3,1,6,"0.6614850971666167",-130.987374368564,"N/A",29.823190259841,"C21H29FO6","[M + H]+","SXQQMCLQCSKJNC","InChI=1S/C21H29FO6/c1-18-6-5-12(24)7-11(18)3-4-13-14-8-15(25)21(28,17(27)10-23)19(14,2)9-16(26)20(13,18)22/h7,13-16,23,25-26,28H,3-6,8-10H2,1-2H3","1,2-Dihydrotriamcinolone","CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CC(C4(C(=O)CO)O)O)C)O)F",1.23842061,"95573;228785;18611389;56993029;67602808;68128140;70415572;94854652;94854653;96538655;117066239;125036041;125036042;124514952;124928676;138114260","NORMAN:(NS00005085);COCONUT:(CNP0331528);Natural Products:(UNPD9644);PubChem:(95573 228785 18611389 56993029 67602808 68128140 70415572 94854652 94854653 96538655 117066239 125036041 125036042 124514952 124928676 138114260);SuperNatural:(SN00252083);CHEBI:(34516);KEGG:(C14638);PubChem class - safety and toxic;PubMed",70549858,397.2021484375,33.5831838,"C21H29FO6","[M + H]+","Terpenoids",0.976174116134644,"Steroids",0.919717371463776,"Pregnane steroids",0.812911033630371,"11-hydroxysteroids",0.93509829044342,"11-hydroxysteroids",0.93509829044342,"Hydroxysteroids",0.185823053121567,"Steroids and steroid derivatives",0.0695439055562019,"Lipids and lipid-like molecules",0.760085701942444,"Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Monocarboxylic acids and derivatives; Cyclic alcohols and derivatives; Organofluorides; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Halohydrins; Fluorohydrins; Alkyl halides; Alpha-hydroxy ketones; 11-hydroxysteroids; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","171_766.54_1.7_peak",0.113878137769321,0.543884925244515,-0.878626655435255,0.943559643414095,171,"171_766.54_1.7_peak",766.54,1.7,"209_mapp_batch_00037_sirius_171",292,1,1,1,"0.16591835564030036",-13.8393964022301,"N/A",148.986204562786,"C43H76NO8P","[M + H]+","IXWDETUUUCHRRC","InChI=1S/C43H76NO8P/c1-3-5-7-9-11-13-15-17-19-20-22-24-26-28-30-32-34-36-43(46)52-41(40-51-53(47,48)50-38-37-44)39-49-42(45)35-33-31-29-27-25-23-21-18-16-14-12-10-8-6-4-2/h12,14,17-19,21-22,24,28,30,41H,3-11,13,15-16,20,23,25-27,29,31-40,44H2,1-2H3,(H,47,48)","Phophatidylethanolamine(18:2n6/20:3n9)","CCCCCCCCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN",9.60000038,"53479662;134739872","COCONUT:(CNP0325641);HMDB:(9100);PubChem:(53479662 134739872);SuperNatural:(SN00218913);PubChem class - bio and metabolites;Lipid:(PE 38:5)",4314890250,766.536956787109,100.346676,"C43H76NO8P","[M + H]+","Fatty acids",0.998770177364349,"Glycerophospholipids",0.999911904335022,"Glycerophosphoethanolamines",0.99409431219101,"Phosphatidylethanolamines",0.983194768428802,"Phosphatidylethanolamines",0.983194768428802,"Glycerophosphoethanolamines",0.998606145381928,"Glycerophospholipids",0.999975800514221,"Lipids and lipid-like molecules",0.997649013996124,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",22,1,0.23874709,"ISDB","nan","nan","nan","nan","nan","nan",NA,"nan","GVHAVIWLODPVJI","nan","nan","nan","nan","nan",NA,"['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']",NA,"nan","nan","nan","nan","nan","nan",NA,"nan","nan",0,0,0.954988360404968,1,10,"Fatty acids",0.153846153846154,"Glycerophospholipids",0.102564102564103,"Glycerophosphoethanolamines",0.102564102564103
